"id","sday","eday","natu","anthro","sex","adult","yearl","pup","dispers","reason"
183,6285,6377,0,0,1,1,0,0,0,1
183,6377,6469,0,0,1,1,0,0,0,1
183,6469,6559,0,0,1,1,0,0,0,1
183,6559,6650,0,0,1,1,0,0,0,1
183,6650,6742,0,0,1,1,0,0,0,1
183,6742,6834,0,0,1,1,0,0,0,1
183,6834,6925,0,0,1,1,0,0,0,1
183,6925,7016,0,0,1,0,0,0,0,1
183,7016,7108,0,0,1,0,0,0,0,1
183,7108,7200,0,0,1,0,0,0,0,1
183,7200,7290,0,0,1,0,0,0,0,1
183,7290,7381,0,0,1,0,0,0,0,1
183,7381,7473,0,0,1,0,0,0,0,1
183,7523,7581,1,0,1,0,0,0,0,1
184,8239,8288,0,0,0,1,0,0,0,1
184,8288,8379,0,0,0,1,0,0,1,1
184,8379,8470,0,0,0,1,0,0,0,1
184,8470,8562,0,0,0,1,0,0,0,1
184,8562,8654,0,0,0,1,0,0,0,1
185,8239,8288,0,0,0,0,1,0,0,1
185,8288,8379,0,0,0,0,1,0,0,1
185,8379,8470,0,0,0,1,0,0,0,1
185,8470,8562,0,0,0,1,0,0,0,1
185,8562,8654,0,0,0,1,0,0,0,1
186,8239,8288,0,0,0,0,0,1,0,1
186,8288,8379,0,0,0,0,0,1,0,1
186,8427,8476,1,0,0,0,1,0,0,1
187,8239,8288,0,0,1,0,0,1,0,1
187,8288,8379,0,0,1,0,0,1,0,1
187,8379,8470,0,0,1,0,1,0,0,1
187,8470,8562,0,0,1,0,1,0,0,1
187,8562,8654,0,0,1,0,1,0,0,1
188,8239,8288,0,0,0,0,1,0,0,1
188,8288,8379,0,0,0,0,1,0,0,1
188,8379,8470,0,0,0,1,0,0,0,1
188,8478,8487,0,0,0,1,0,0,1,1
189,8239,8288,0,0,0,0,0,1,0,1
189,8288,8379,0,0,0,0,0,1,0,1
189,8379,8470,0,0,0,0,1,0,0,1
189,8470,8562,0,0,0,0,1,0,0,1
189,8562,8654,0,0,0,0,1,0,0,1
190,8248,8288,0,0,1,0,0,1,0,1
190,8288,8379,0,0,1,0,0,1,0,1
190,8379,8470,0,0,1,0,1,0,0,1
190,8470,8562,0,0,1,0,1,0,0,1
190,8562,8654,0,0,1,0,1,0,0,1
191,8248,8288,0,0,1,0,0,1,0,1
191,8288,8379,0,0,1,0,0,1,0,1
191,8379,8470,0,0,1,0,1,0,0,1
191,8470,8562,0,0,1,0,1,0,0,1
191,8562,8654,0,0,1,0,1,0,1,1
192,5461,5548,0,0,1,1,0,0,0,1
192,5548,5640,0,0,1,1,0,0,0,1
192,5640,5732,0,0,1,1,0,0,0,1
192,5732,5822,0,0,1,1,0,0,0,1
192,5822,5913,0,0,1,1,0,0,0,1
192,5913,6005,0,0,1,1,0,0,0,1
192,6005,6097,0,0,1,1,0,0,0,1
192,6116,6136,1,0,1,1,0,0,0,1
193,8248,8288,0,0,1,0,0,1,0,1
193,8288,8379,0,0,1,0,0,1,0,1
193,8379,8470,0,0,1,0,1,0,0,1
193,8527,8585,0,0,1,0,1,0,1,1
194,8249,8288,0,0,1,1,0,0,0,1
194,8322,8357,0,1,1,1,0,0,1,1
195,8249,8288,0,0,1,1,0,0,0,1
195,8368,8449,0,0,1,1,0,0,1,1
195,8449,8540,0,0,1,1,0,0,0,1
195,8540,8632,0,0,1,1,0,0,0,1
195,8632,8724,0,0,1,1,0,0,0,1
196,8249,8288,0,0,1,1,0,0,0,1
196,8288,8379,0,0,1,1,0,0,0,1
196,8379,8470,0,0,1,1,0,0,0,1
196,8470,8562,0,0,1,1,0,0,0,1
196,8562,8654,0,0,1,1,0,0,0,1
197,8249,8288,0,0,1,1,0,0,0,1
197,8355,8423,0,0,1,1,0,0,0,1
198,8249,8288,0,0,0,0,1,0,0,1
198,8288,8379,0,0,0,0,1,0,0,1
198,8379,8470,0,0,0,1,0,0,0,1
198,8470,8562,0,0,0,1,0,0,0,1
198,8562,8654,0,0,0,1,0,0,0,1
199,8249,8288,0,0,1,0,1,0,0,1
199,8288,8379,0,0,1,0,1,0,1,1
199,8379,8470,0,0,1,1,0,0,0,1
199,8470,8562,0,0,1,1,0,0,0,1
199,8562,8654,0,0,1,1,0,0,0,1
200,8265,8288,0,0,0,1,0,0,0,1
200,8288,8379,0,0,0,1,0,0,0,1
200,8379,8470,0,0,0,1,0,0,0,1
200,8470,8562,0,0,0,1,0,0,0,1
200,8562,8654,0,0,0,1,0,0,0,1
201,5461,5470,1,0,0,1,0,0,0,1
202,8265,8288,0,0,0,0,0,1,0,1
202,8288,8379,0,0,0,0,0,1,0,1
202,8379,8470,0,0,0,0,1,0,0,1
202,8470,8562,0,0,0,0,1,0,0,1
202,8562,8654,0,0,0,0,1,0,0,1
203,8300,8379,0,0,1,0,0,1,0,1
203,8379,8470,0,0,1,0,1,0,0,1
203,8470,8562,0,0,1,0,1,0,0,1
203,8562,8654,0,0,1,0,1,0,0,1
204,8300,8379,0,0,0,0,0,1,0,1
204,8379,8470,0,0,0,0,1,0,0,1
204,8470,8562,0,0,0,0,1,0,0,1
204,8562,8654,0,0,0,0,1,0,0,1
205,8300,8379,0,0,1,0,0,1,0,1
205,8379,8470,0,0,1,0,1,0,0,1
205,8470,8562,0,0,1,0,1,0,0,1
205,8562,8654,0,0,1,0,1,0,0,1
206,5458,5548,0,0,0,0,1,0,0,1
206,5548,5640,0,0,0,0,1,0,0,1
206,5640,5732,0,0,0,0,1,0,0,1
206,5732,5822,0,0,0,0,1,0,0,1
206,5822,5913,0,0,0,1,0,0,0,1
206,5913,6005,0,0,0,1,0,0,0,1
206,6061,6118,0,1,0,1,0,0,0,1
207,8275,8288,0,0,0,0,0,1,0,1
207,8288,8379,0,0,0,0,0,1,0,1
207,8379,8470,0,0,0,0,1,0,0,1
207,8470,8562,0,0,0,0,1,0,0,1
207,8562,8654,0,0,0,0,1,0,0,1
208,8275,8288,0,0,0,0,0,1,0,1
208,8288,8379,0,0,0,0,0,1,0,1
208,8379,8470,0,0,0,0,1,0,0,1
208,8470,8562,0,0,0,0,1,0,0,1
208,8562,8654,0,0,0,0,1,0,0,1
209,8275,8288,0,0,0,0,0,1,0,1
209,8288,8379,0,0,0,0,0,1,0,1
209,8379,8470,0,0,0,0,1,0,0,1
209,8470,8562,0,0,0,0,1,0,0,1
209,8562,8654,0,0,0,0,1,0,0,1
210,8301,8379,0,0,1,0,0,1,0,1
210,8387,8396,0,0,1,0,1,0,0,1
211,8301,8379,0,0,1,0,0,1,0,1
211,8379,8470,0,0,1,0,1,0,0,1
211,8470,8562,0,0,1,0,1,0,0,1
211,8562,8654,0,0,1,0,1,0,0,1
212,8301,8379,0,0,0,0,0,1,0,1
212,8379,8470,0,0,0,0,1,0,0,1
212,8470,8562,0,0,0,0,1,0,0,1
212,8562,8654,0,0,0,0,1,0,0,1
213,8301,8379,0,0,0,0,0,1,0,1
213,8379,8470,0,0,0,0,1,0,0,1
213,8559,8649,0,0,0,0,1,0,1,1
214,8301,8379,0,0,1,1,0,0,0,1
214,8379,8470,0,0,1,1,0,0,0,1
214,8470,8562,0,0,1,1,0,0,0,1
214,8562,8654,0,0,1,1,0,0,0,1
215,8301,8379,0,0,1,1,0,0,0,1
215,8379,8470,0,0,1,1,0,0,0,1
215,8470,8562,0,0,1,1,0,0,1,1
215,8562,8654,0,0,1,1,0,0,1,1
216,8301,8379,0,0,1,1,0,0,1,1
216,8379,8470,0,0,1,1,0,0,0,1
216,8470,8562,0,0,1,1,0,0,0,1
216,8562,8654,0,0,1,1,0,0,0,1
217,5470,5548,0,0,1,1,0,0,0,1
217,5548,5640,0,0,1,1,0,0,0,1
217,5640,5732,0,0,1,1,0,0,0,1
217,5732,5822,0,0,1,1,0,0,0,1
217,5822,5913,0,0,1,1,0,0,0,1
217,5913,6005,0,0,1,1,0,0,0,1
217,6079,6154,0,1,1,1,0,0,0,1
218,8301,8379,0,0,0,0,0,1,0,1
218,8379,8470,0,0,0,0,1,0,0,1
218,8470,8562,0,0,0,0,1,0,0,1
218,8600,8639,0,0,0,0,1,0,0,1
219,8301,8379,0,0,1,0,1,0,0,1
219,8379,8470,0,0,1,1,0,0,0,1
219,8470,8562,0,0,1,1,0,0,0,1
219,8562,8654,0,0,1,1,0,0,0,1
220,8301,8379,0,0,0,0,0,1,0,1
220,8440,8502,0,0,0,0,1,0,0,1
221,8302,8379,0,0,1,0,0,1,0,1
221,8379,8470,0,0,1,0,1,0,0,1
221,8470,8562,0,0,1,0,1,0,0,1
221,8562,8654,0,0,1,0,1,0,0,1
222,8302,8379,0,0,1,0,0,1,0,1
222,8379,8470,0,0,1,0,1,0,0,1
222,8470,8562,0,0,1,0,1,0,0,1
222,8562,8654,0,0,1,0,1,0,0,1
223,8302,8379,0,0,1,0,0,1,0,1
223,8379,8470,0,0,1,0,1,0,0,1
223,8470,8562,0,0,1,0,1,0,0,1
223,8562,8654,0,0,1,0,1,0,0,1
224,8330,8379,0,0,0,1,0,0,0,1
224,8379,8470,0,0,0,1,0,0,0,1
224,8470,8562,0,0,0,1,0,0,0,1
224,8562,8654,0,0,0,1,0,0,0,1
225,8330,8379,0,0,1,0,1,0,0,1
225,8454,8530,0,0,1,1,0,0,0,1
226,5470,5548,0,0,0,1,0,0,0,1
226,5548,5640,0,0,0,1,0,0,0,1
226,5640,5732,0,0,0,1,0,0,0,1
226,5732,5822,0,0,0,1,0,0,1,1
226,5822,5913,0,0,0,1,0,0,1,1
226,5913,6005,0,0,0,1,0,0,0,1
226,6005,6097,0,0,0,1,0,0,0,1
226,6159,6222,0,1,0,1,0,0,1,1
227,8330,8379,0,0,0,0,0,1,0,1
227,8379,8470,0,0,0,0,1,0,0,1
227,8503,8537,0,0,0,0,1,0,0,1
228,8331,8379,0,0,0,1,0,0,0,1
228,8379,8470,0,0,0,1,0,0,0,1
228,8470,8562,0,0,0,1,0,0,0,1
228,8562,8654,0,0,0,1,0,0,0,1
229,8331,8379,0,0,1,0,1,0,0,1
229,8379,8470,0,0,1,1,0,0,0,1
229,8470,8562,0,0,1,1,0,0,0,1
229,8562,8654,0,0,1,1,0,0,0,1
230,8334,8335,1,0,1,1,0,0,0,1
231,8334,8379,0,0,1,1,0,0,0,1
231,8379,8470,0,0,1,1,0,0,0,1
231,8470,8562,0,0,1,1,0,0,0,1
231,8562,8654,0,0,1,1,0,0,0,1
232,8331,8379,0,0,0,1,0,0,0,1
232,8331,8379,0,0,0,1,0,0,0,1
232,8379,8470,0,0,0,1,0,0,0,1
232,8470,8562,0,0,0,1,0,0,1,1
232,8562,8654,0,0,0,1,0,0,1,1
233,8331,8379,0,0,0,1,0,0,0,1
234,8331,8379,0,0,1,1,0,0,0,1
234,8379,8470,0,0,1,1,0,0,0,1
234,8559,8649,0,0,1,1,0,0,0,1
235,8331,8379,0,0,0,1,0,0,0,1
235,8379,8470,0,0,0,1,0,0,0,1
235,8470,8562,0,0,0,1,0,0,0,1
235,8562,8654,0,0,0,1,0,0,0,1
236,5080,5091,0,0,1,1,0,0,0,1
236,5091,5182,0,0,1,1,0,0,0,1
236,5182,5274,0,0,1,1,0,0,0,1
236,5274,5366,0,0,1,1,0,0,0,1
236,5366,5457,0,0,1,1,0,0,0,1
236,5502,5548,1,0,1,0,0,0,0,1
237,5470,5548,0,0,0,0,1,0,0,1
237,5548,5640,0,0,0,0,1,0,0,1
237,5640,5732,0,0,0,0,1,0,0,1
237,5732,5822,0,0,0,0,1,0,0,1
237,5822,5913,0,0,0,1,0,0,0,1
237,5913,6005,0,0,0,1,0,0,0,1
237,6005,6097,0,0,0,1,0,0,0,1
237,6097,6187,0,0,0,1,0,0,0,1
237,6187,6278,0,0,0,1,0,0,0,1
237,6278,6370,0,0,0,1,0,0,0,1
237,6370,6462,0,0,0,1,0,0,0,1
237,6462,6552,0,0,0,1,0,0,0,1
237,6552,6643,0,0,0,1,0,0,0,1
237,6643,6735,0,0,0,1,0,0,0,1
237,6735,6827,0,0,0,1,0,0,0,1
237,6827,6918,0,0,0,1,0,0,0,1
237,6955,6993,1,0,0,1,0,0,0,1
238,8331,8339,0,0,0,1,0,0,0,1
239,8333,8379,0,0,0,0,0,1,0,1
239,8379,8470,0,0,0,0,1,0,0,1
239,8470,8562,0,0,0,0,1,0,0,1
239,8562,8654,0,0,0,0,1,0,0,1
240,8333,8379,0,0,0,1,0,0,0,1
240,8379,8470,0,0,0,1,0,0,0,1
240,8470,8562,0,0,0,1,0,0,0,1
240,8562,8654,0,0,0,1,0,0,0,1
241,8333,8379,0,0,0,1,0,0,0,1
241,8379,8470,0,0,0,1,0,0,0,1
241,8470,8562,0,0,0,1,0,0,0,1
241,8562,8654,0,0,0,1,0,0,0,1
242,8332,8361,0,0,0,0,0,1,0,1
243,8332,8379,0,0,1,0,1,0,0,1
243,8379,8470,0,0,1,1,0,0,0,1
243,8470,8562,0,0,1,1,0,0,0,1
243,8562,8654,0,0,1,1,0,0,0,1
244,8332,8379,0,0,1,1,0,0,0,1
244,8379,8470,0,0,1,1,0,0,0,1
244,8478,8487,0,1,1,1,0,0,0,1
245,8332,8379,0,0,1,0,1,0,0,1
245,8461,8544,0,1,1,1,0,0,0,1
246,8338,8357,0,0,1,0,0,1,0,1
247,8338,8357,0,0,0,0,0,1,0,1
248,5470,5548,0,0,0,0,1,0,0,1
248,5548,5640,0,0,0,0,1,0,0,1
248,5640,5732,0,0,0,0,1,0,0,1
248,5732,5822,0,0,0,0,1,0,0,1
248,5822,5913,0,0,0,1,0,0,0,1
248,5913,6005,0,0,0,1,0,0,0,1
248,6005,6097,0,0,0,1,0,0,1,1
248,6097,6187,0,0,0,1,0,0,1,1
248,6187,6278,0,0,0,1,0,0,0,1
248,6278,6370,0,0,0,1,0,0,0,1
248,6370,6462,0,0,0,1,0,0,0,1
248,6462,6552,0,0,0,1,0,0,0,1
248,6602,6693,0,0,0,1,0,0,0,1
248,6693,6785,0,0,0,1,0,0,0,1
248,6785,6877,0,0,0,1,0,0,0,1
248,6877,6968,0,0,0,1,0,0,0,1
248,6968,7059,0,0,0,1,0,0,0,1
248,7059,7151,0,0,0,1,0,0,0,1
248,7151,7243,0,0,0,1,0,0,0,1
248,7243,7333,0,0,0,1,0,0,0,1
248,7333,7424,0,0,0,1,0,0,0,1
248,7424,7516,0,0,0,1,0,0,0,1
248,7516,7608,0,0,0,1,0,0,0,1
248,7608,7698,0,0,0,1,0,0,0,1
248,7698,7789,0,0,0,0,0,0,0,1
248,7806,7898,0,0,0,0,0,0,0,1
248,7898,7990,0,0,0,0,0,0,0,1
248,7990,8080,0,0,0,0,0,0,0,1
248,8080,8171,0,0,0,0,0,0,0,1
248,8171,8263,0,0,0,0,0,0,0,1
248,8263,8355,0,0,0,0,0,0,0,1
248,8331,8375,0,1,0,0,0,0,0,1
249,8338,8379,0,0,0,0,0,1,0,1
249,8407,8467,0,0,0,0,1,0,0,1
250,8349,8362,0,1,0,0,0,1,0,1
251,5470,5548,0,0,0,0,1,0,0,1
251,5548,5640,0,0,0,0,1,0,0,1
251,5640,5732,0,0,0,0,1,0,0,1
251,5732,5822,0,0,0,0,1,0,0,1
251,5822,5913,0,0,0,1,0,0,0,1
251,5913,6005,0,0,0,1,0,0,0,1
251,6005,6097,0,0,0,1,0,0,0,1
251,6097,6187,0,0,0,1,0,0,0,1
251,6187,6278,0,0,0,1,0,0,0,1
251,6278,6370,0,0,0,1,0,0,0,1
251,6370,6462,0,0,0,1,0,0,0,1
251,6462,6552,0,0,0,1,0,0,0,1
251,6552,6643,0,0,0,1,0,0,0,1
251,6643,6735,0,0,0,1,0,0,0,1
251,6735,6827,0,0,0,1,0,0,0,1
251,6827,6918,0,0,0,1,0,0,0,1
251,6918,7009,0,0,0,1,0,0,0,1
251,7009,7101,0,0,0,1,0,0,0,1
251,7101,7193,0,0,0,1,0,0,0,1
251,7193,7283,0,0,0,1,0,0,0,1
251,7283,7374,0,0,0,1,0,0,0,1
251,7374,7466,0,0,0,1,0,0,0,1
251,7466,7558,0,0,0,1,0,0,0,1
251,7558,7648,0,0,0,1,0,0,0,1
251,7648,7739,0,0,0,0,0,0,0,1
251,7739,7831,0,0,0,0,0,0,0,1
251,7831,7923,0,0,0,0,0,0,0,1
251,7923,8013,0,0,0,0,0,0,0,1
251,8013,8104,0,0,0,0,0,0,0,1
251,8104,8196,0,0,0,0,0,0,0,1
251,8196,8288,0,0,0,0,0,0,0,1
251,8319,8351,1,0,0,0,0,0,0,1
252,8397,8470,0,0,1,1,0,0,0,0
252,8470,8562,0,0,1,1,0,0,0,0
252,8562,8654,0,0,1,1,0,0,0,0
253,8471,8549,0,1,1,0,1,0,0,1
254,5646,5732,0,0,1,0,0,1,0,1
254,5732,5822,0,0,1,0,0,1,0,1
254,5822,5913,0,0,1,0,1,0,0,1
254,5913,6005,0,0,1,0,1,0,0,1
254,6005,6097,0,0,1,0,1,0,0,1
254,6097,6187,0,0,1,0,1,0,0,1
254,6187,6278,0,0,1,1,0,0,0,1
254,6278,6370,0,0,1,1,0,0,0,1
254,6370,6462,0,0,1,1,0,0,0,1
254,6521,6581,1,0,1,1,0,0,0,1
255,8504,8547,1,0,0,0,0,1,0,1
256,5646,5732,0,0,0,0,0,1,0,1
256,5732,5822,0,0,0,0,0,1,0,1
256,5822,5913,0,0,0,0,1,0,0,1
256,5913,6005,0,0,0,0,1,0,0,1
256,6005,6097,0,0,0,0,1,0,0,1
256,6097,6187,0,0,0,0,1,0,0,1
256,6187,6278,0,0,0,1,0,0,0,1
256,6278,6370,0,0,0,1,0,0,0,1
256,6370,6462,0,0,0,1,0,0,0,1
256,6462,6552,0,0,0,1,0,0,0,1
256,6552,6643,0,0,0,1,0,0,0,1
256,6643,6735,0,0,0,1,0,0,0,1
256,6735,6827,0,0,0,1,0,0,0,1
256,6827,6918,0,0,0,1,0,0,0,1
256,6918,7009,0,0,0,1,0,0,0,1
256,7009,7101,0,0,0,1,0,0,0,1
256,7101,7193,0,0,0,1,0,0,0,1
256,7193,7283,0,0,0,1,0,0,0,1
256,7283,7374,0,0,0,1,0,0,0,1
256,7374,7466,0,0,0,1,0,0,0,1
256,7466,7558,0,0,0,1,0,0,0,1
256,7558,7648,0,0,0,1,0,0,0,1
256,7648,7739,0,0,0,1,0,0,0,1
256,7739,7831,0,0,0,1,0,0,0,1
256,7831,7923,0,0,0,1,0,0,0,1
256,7923,8013,0,0,0,1,0,0,0,1
256,8013,8104,0,0,0,0,0,0,0,1
256,8104,8196,0,0,0,0,0,0,0,1
256,8196,8288,0,0,0,0,0,0,0,1
256,8288,8379,0,0,0,0,0,0,0,1
256,8379,8470,0,0,0,0,0,0,0,1
256,8470,8562,0,0,0,0,0,0,0,1
256,8562,8654,0,0,0,0,0,0,0,1
257,8480,8562,0,0,1,1,0,0,0,1
257,8562,8654,0,0,1,1,0,0,0,1
258,8516,8562,0,0,1,1,0,0,0,1
258,8562,8654,0,0,1,1,0,0,0,1
259,8525,8562,0,0,1,1,0,0,0,1
259,8562,8654,0,0,1,1,0,0,0,1
260,8526,8561,0,0,0,0,0,1,0,1
260,8561,8653,0,0,0,0,0,1,0,1
261,8529,8562,0,0,1,0,0,1,0,1
261,8562,8654,0,0,1,0,0,1,0,1
262,8530,8562,0,0,1,1,0,0,0,1
262,8562,8654,0,0,1,1,0,0,0,1
263,8562,8654,0,0,1,0,0,1,0,1
264,8568,8654,0,0,1,1,0,0,0,1
265,8571,8654,0,0,1,1,0,0,0,1
266,8574,8654,0,0,0,0,0,1,0,1
267,8584,8654,0,0,0,0,0,1,0,0
268,5626,5631,0,1,1,0,0,1,0,1
269,5850,5913,0,0,0,0,1,0,1,0
269,5913,6005,0,0,0,0,1,0,1,0
269,6005,6097,0,0,0,0,1,0,1,0
269,6097,6187,0,0,0,0,1,0,0,0
269,6187,6278,0,0,0,1,0,0,0,0
269,6278,6370,0,0,0,1,0,0,0,0
269,6370,6462,0,0,0,1,0,0,0,0
269,6462,6552,0,0,0,1,0,0,0,0
269,6552,6643,0,0,0,1,0,0,0,0
269,6643,6735,0,0,0,1,0,0,0,0
269,6735,6827,0,0,0,1,0,0,0,0
269,6827,6918,0,0,0,1,0,0,0,0
269,6918,7009,0,0,0,1,0,0,0,0
269,7009,7101,0,0,0,1,0,0,0,0
269,7101,7193,0,0,0,1,0,0,0,0
269,7193,7283,0,0,0,1,0,0,0,0
269,7283,7374,0,0,0,1,0,0,0,0
269,7374,7466,0,0,0,1,0,0,0,0
269,7466,7558,0,0,0,1,0,0,0,0
269,7558,7648,0,0,0,1,0,0,0,0
269,7648,7739,0,0,0,1,0,0,0,0
269,7739,7831,0,0,0,1,0,0,0,0
269,7831,7923,0,0,0,1,0,0,0,0
269,7923,8013,0,0,0,1,0,0,0,0
269,8013,8104,0,0,0,0,0,0,0,0
269,8104,8196,0,0,0,0,0,0,0,0
269,8196,8288,0,0,0,0,0,0,0,0
269,8288,8379,0,0,0,0,0,0,0,0
269,8379,8470,0,0,0,0,0,0,0,0
269,8470,8562,0,0,0,0,0,0,0,0
269,8562,8654,0,0,0,0,0,0,0,0
270,5080,5091,0,0,0,1,0,0,0,1
270,5091,5182,0,0,0,1,0,0,0,1
270,5182,5274,0,0,0,1,0,0,0,1
270,5274,5366,0,0,0,1,0,0,0,1
270,5366,5457,0,0,0,1,0,0,0,1
270,5457,5548,0,0,0,1,0,0,0,1
270,5548,5640,0,0,0,1,0,0,0,1
270,5640,5732,0,0,0,1,0,0,0,1
270,5732,5822,0,0,0,1,0,0,0,1
270,5822,5913,0,0,0,0,0,0,0,1
270,5913,6005,0,0,0,0,0,0,0,1
270,6005,6097,0,0,0,0,0,0,0,1
270,6097,6187,0,0,0,0,0,0,0,1
270,6187,6278,0,0,0,0,0,0,0,1
270,6278,6370,0,0,0,0,0,0,0,1
270,6370,6462,0,0,0,0,0,0,0,1
270,6462,6552,0,0,0,0,0,0,0,1
270,6552,6643,0,0,0,0,0,0,0,1
270,6643,6735,0,0,0,0,0,0,0,1
270,6735,6827,0,0,0,0,0,0,0,1
270,6827,6918,0,0,0,0,0,0,0,1
270,6918,7009,0,0,0,0,0,0,0,1
270,7009,7101,0,0,0,0,0,0,0,1
270,7133,7166,0,0,0,0,0,0,1,1
271,6102,6187,0,0,1,0,1,0,1,1
271,6187,6278,0,0,1,1,0,0,0,1
271,6278,6370,0,0,1,1,0,0,0,1
271,6370,6462,0,0,1,1,0,0,0,1
271,6462,6552,0,0,1,1,0,0,0,1
271,6552,6643,0,0,1,1,0,0,0,1
271,6643,6735,0,0,1,1,0,0,0,1
271,6735,6827,0,0,1,1,0,0,0,1
271,6827,6918,0,0,1,1,0,0,0,1
271,6918,7009,0,0,1,1,0,0,0,1
271,7009,7101,0,0,1,1,0,0,0,1
271,7101,7193,0,0,1,1,0,0,0,1
271,7193,7283,0,0,1,1,0,0,0,1
271,7283,7374,0,0,1,1,0,0,0,1
271,7374,7466,0,0,1,1,0,0,0,1
271,7466,7558,0,0,1,1,0,0,0,1
271,7558,7648,0,0,1,1,0,0,0,1
271,7648,7739,0,0,1,1,0,0,0,1
271,7739,7831,0,0,1,1,0,0,0,1
271,7831,7923,0,0,1,1,0,0,0,1
271,7923,8013,0,0,1,1,0,0,0,1
271,8013,8104,0,0,1,0,0,0,0,1
271,8104,8196,0,0,1,0,0,0,0,1
271,8237,8279,0,0,1,0,0,0,0,1
272,6844,6917,0,0,1,1,0,0,1,1
273,6101,6187,0,0,1,0,1,0,0,1
273,6187,6278,0,0,1,1,0,0,0,1
273,6278,6370,0,0,1,1,0,0,0,1
273,6370,6462,0,0,1,1,0,0,0,1
273,6462,6552,0,0,1,1,0,0,0,1
273,6552,6643,0,0,1,1,0,0,0,1
273,6643,6735,0,0,1,1,0,0,0,1
273,6805,6876,0,0,1,1,0,0,0,1
274,5080,5091,0,0,1,0,0,1,0,1
274,5091,5182,0,0,1,0,1,0,0,1
274,5182,5274,0,0,1,0,1,0,0,1
274,5274,5366,0,0,1,0,1,0,0,1
274,5366,5457,0,0,1,0,1,0,0,1
274,5457,5548,0,0,1,1,0,0,0,1
274,5548,5640,0,0,1,1,0,0,0,1
274,5640,5732,0,0,1,1,0,0,0,1
274,5732,5822,0,0,1,1,0,0,0,1
274,5822,5913,0,0,1,1,0,0,0,1
274,5913,6005,0,0,1,1,0,0,0,1
274,6005,6097,0,0,1,1,0,0,0,1
274,6097,6187,0,0,1,1,0,0,0,1
274,6187,6278,0,0,1,1,0,0,0,1
274,6330,6383,1,0,1,1,0,0,0,1
275,5815,5822,0,0,0,0,0,1,1,0
275,5822,5913,0,0,0,0,1,0,1,0
275,5913,6005,0,0,0,0,1,0,1,0
275,6033,6062,0,1,0,0,1,0,1,0
276,5814,5822,0,0,0,0,0,1,1,0
276,5888,5955,0,1,0,0,1,0,1,0
277,5815,5822,0,0,0,0,0,1,1,0
277,5874,5927,0,0,0,0,1,0,1,0
278,5815,5822,0,0,1,0,0,1,0,0
278,5822,5913,0,0,1,0,1,0,0,0
278,5926,5940,0,1,1,0,1,0,0,0
279,5815,5822,0,0,0,0,0,1,0,0
279,5822,5913,0,0,0,0,1,0,0,0
279,5913,6005,0,0,0,0,1,0,0,0
279,6005,6097,0,0,0,0,1,0,0,0
279,6097,6187,0,0,0,0,1,0,0,0
279,6187,6278,0,0,0,1,0,0,0,0
279,6330,6383,0,1,0,1,0,0,1,0
280,5815,5822,0,0,0,0,0,1,1,0
280,5822,5913,0,0,0,0,1,0,1,0
280,5983,6054,0,1,0,0,1,0,1,0
281,5815,5822,0,0,1,0,0,1,1,0
281,5822,5913,0,0,1,0,1,0,1,0
282,5081,5091,0,0,0,0,0,1,0,1
282,5091,5182,0,0,0,0,1,0,1,1
282,5182,5274,0,0,0,0,1,0,1,1
282,5274,5366,0,0,0,0,1,0,1,1
282,5366,5457,0,0,0,0,1,0,0,1
282,5457,5548,0,0,0,1,0,0,0,1
282,5548,5640,0,0,0,1,0,0,0,1
282,5640,5732,0,0,0,1,0,0,0,1
282,5732,5822,0,0,0,1,0,0,0,1
282,5822,5913,0,0,0,1,0,0,0,1
282,5913,6005,0,0,0,1,0,0,0,1
282,6005,6097,0,0,0,1,0,0,0,1
282,6097,6187,0,0,0,1,0,0,0,1
282,6187,6278,0,0,0,1,0,0,0,1
282,6278,6370,0,0,0,1,0,0,0,1
282,6370,6462,0,0,0,1,0,0,0,1
282,6462,6552,0,0,0,1,0,0,0,1
282,6552,6643,0,0,0,1,0,0,0,1
282,6643,6735,0,0,0,1,0,0,0,1
282,6735,6827,0,0,0,1,0,0,0,1
282,6827,6918,0,0,0,1,0,0,0,1
282,6918,7009,0,0,0,1,0,0,0,1
282,7009,7101,0,0,0,1,0,0,0,1
282,7101,7193,0,0,0,1,0,0,0,1
282,7193,7283,0,0,0,1,0,0,0,1
282,7283,7374,0,0,0,0,0,0,0,1
282,7374,7466,0,0,0,0,0,0,0,1
282,7466,7558,0,0,0,0,0,0,0,1
282,7558,7648,0,0,0,0,0,0,0,1
282,7689,7731,1,0,0,0,0,0,0,1
283,5815,5822,0,0,1,0,0,1,0,0
283,5822,5913,0,0,1,0,1,0,0,0
283,5913,6005,0,0,1,0,1,0,0,0
283,6005,6097,0,0,1,0,1,0,0,0
283,6097,6187,0,0,1,0,1,0,0,0
283,6187,6278,0,0,1,1,0,0,0,0
283,6278,6370,0,0,1,1,0,0,0,0
283,6370,6462,0,0,1,1,0,0,0,0
283,6462,6552,0,0,1,1,0,0,0,0
283,6552,6643,0,0,1,1,0,0,0,0
283,6643,6735,0,0,1,1,0,0,0,0
283,6735,6827,0,0,1,1,0,0,0,0
283,6827,6918,0,0,1,1,0,0,0,0
283,6918,7009,0,0,1,1,0,0,0,0
283,7009,7101,0,0,1,1,0,0,0,0
